"supplier_name","address","phone"
"深圳市创飞数码科技有限公司            ","广东 深圳市 华强电子世界","13923757516"
"深圳凌海电子有限公司(销售部)          ","广东 深圳市 华强电子世界","13242088438"
"深圳金信电脑科技有限公司销售部          ","广东 深圳市 华强电子世界","13760456291"
"深圳爱生电子有限公司               ","广东 深圳市 华强电子世界","13602694676"
"深圳市泽诚科技开发有限公司            ","广东 深圳市 华强电子世界","13825226018"
"深圳市兴达塑胶电子有限公司            ","广东 深圳市 华强电子世界","13510598067"
"莱德科技有限公司                 ","广东 深圳市 华强电子世界","13543255568"
"爱科国际电子有限公司销售部            ","广东 深圳市 华强电子世界","13244870052"
"深圳市荟强电子有限公司              ","广东 深圳市 华强电子世界","13826509532"
"深虹电子有限公司销售部              ","广东 深圳市 华强电子世界20A112","13684905008"
"深圳锦红电子经营部                ","广东 深圳市 华强电子世界２０Ａ３８２","13510035065"
"深圳志远科技有限公司               ","广东 深圳市 华强电子世界２２Ｂ０２１","13510626632"
"深圳市恒泰电子有限公司              ","广东 深圳市 华强电子世界2A021柜","13556877924"
"深圳市福田区腾盛电子有限公司           ","广东 深圳市 华强电子世界2a082","13510732254"
"腾盛电子有限公司                 ","广东 深圳市 华强电子世界2A082","13189778986"
"奇彩科技有限公司                 ","广东 深圳市 华强电子世界2号楼3楼22B102","13312927080"
"深圳市华立信科技发展有限公司           ","广东 深圳市 华强电子世界3C018","13380355552"
"深圳晓升电子商行                 ","广东 深圳市 华强电子世界３号楼２A048","13510000967"
"深圳环宇电脑耗材有限公司             ","广东 深圳市 华强电子世界3号楼4C006","13554973379"
"日月星数码科技有限公司              ","广东 深圳市 华强电子世界3楼3B024柜","13556857038"
"深圳市起源科技有限公司              ","广东 深圳市 华强电子世界４Ｂ０８９","13556864191"
"深圳市仁和电脑有限公司              ","广东 深圳市 华强电子世界4B317","13570820204"
"深圳市佳得利电子有限公司             ","广东 深圳市 华强电子世界三号楼二楼2A233展销柜","13590329344"
"冠维数码科技有限公司               ","广东 深圳市 华强电子世界三楼","13632722661"
"深圳冠维数码科技有限公司             ","广东 深圳市 华强电子世界三楼","13700000000"
"宏运塑胶厂                    ","广东 深圳市 华强国际电子城","13713818731"
"深圳市宏图电脑科技有限公司            ","广东 深圳市 华强路赛格电子市场二期宝华大厦B座H3A02","13713818937"
"雄发电子有限公司                 ","广东 深圳市 华强路子18栋33层","13714352598"
"深圳市铭可达家电中心               ","广东 深圳市 华强南路2008号","13715255252"
"深圳市左右电子有限公司              ","广东 深圳市 华强南路南华花园  华明阁28F","13715381675"
"深圳市镇深科技有限公司              ","广东 深圳市 华强南路南华花园华月阁23F","13723471090"
"捷科电塑厂                    ","广东 深圳市 华强南路御景华诚６栋５Ｃ","13802560164"
"香港胜意贸易中国采购办              ","广东 深圳市 华侨城","13725595950"
"深圳市元创兴科技有限公司             ","广东 深圳市 华侨城东部工业区","13714665408"
"深圳市雷亚电子有限公司              ","广东 深圳市 华侨城东部工业区B1栋4楼","13510961875"
"蓝色世纪实业有限公司               ","广东 深圳市 华侨城东部工业区东Ｅ－４栋","13728741809"
"神广科技(深圳)有限公司             ","广东 深圳市 华侨城汉唐大厦１８０１室","13360504947"
"深圳海峰商贸有限公司               ","广东 深圳市 华侨城汉唐大厦六楼","13612969025"
"麦斯科林科技有限公司深圳分公司          ","广东 深圳市 华侨城侨香路东方科技园华科大厦３楼Ｆ１","13725598490"
"深圳市金诚吸塑标识有限公司            ","广东 深圳市 华为基地旁中心围工业园","13510408667"
"深圳深发朔钢门窗有限公司             ","广东 深圳市 华新街６５号","13246636880"
"深圳市新天广告设计制作有限公司          ","广东 深圳市 画册、产品说明书、宣传彩页、VI设计、平面设计、礼仪庆典、大型招牌","13652351436"
"昇联通信数码有限公司               ","广东 深圳市 崋强北路","13352999399"
"深圳宝利机械有限公司               ","广东 深圳市 怀德村路干头经济开发区","13590149767"
"瑞宏电子科技有限公司               ","广东 深圳市 欢迎各界用户来电洽谈","13510527518"
"深圳市沙井精工电路板厂              ","广东 深圳市 环形一路120号","13392157109"
"深圳市拓展实业有限公司（采购部）         ","广东 深圳市 皇岗口岸皇城广场","13352999095"
"深圳市冠宇通国际货运代理有限公司皇岗部      ","广东 深圳市 皇岗口岸皇城广场１５１６室","13760378766"
"深圳市冠宇通国际货运代理有限公司报关部      ","广东 深圳市 皇岗口岸皇城广场写字楼１５１６室","13809866625"
"李耀群(个体经营)                ","广东 深圳市 皇御苑8栋705","13392853928"
"深圳市天贤电子有限公司（业务课）         ","广东 深圳市 黄麻布","13802260906"
"深圳市沙井镇新鸿基纸品厂             ","广东 深圳市 黄埔工业区正风工业园","13714358861"
"华鸿皮带制品厂                  ","广东 深圳市 汇福花园B15-G","13380366604"
"惠州圣邦环保材料有限公司             ","广东 深圳市 惠州淡水永湖工业区","13760464693"
"(香港)通利华实业有限公司            ","广东 深圳市 惠州市陈江镇甲子圩二工业区 深圳宝安区石岩镇麻布新村达成工业园","13249848036"
"深圳市湛锦电子有限公司              ","广东 深圳市 惠州市惠阳区新墟镇塘懗工业西区29号","13714798100"
"深圳市翔宇货运代理有限公司            ","广东 深圳市 机场物流园","13714798100"
"日日通货物运输有限公司              ","广东 深圳市 机场下十围东福围东路６６号","13825255110"
"深圳市电脑笔科技有限公司             ","广东 深圳市 激光电脑笔","13590215576"
"北京伟仕奥克摩有限公司深圳发展部         ","广东 深圳市 吉坂田金洲嘉丽园７栋１０６","13714155746"
"深圳市顺达实业有限公司              ","广东 深圳市 吉华路汇洋大厦","13760221846"
"深圳市雅德利财务管理服务公司           ","广东 深圳市 吉华路汇洋大厦","13530452020"
"深圳市悦顺达机绣厂                ","广东 深圳市 吉夏村早禾坑工业区B栋４楼","13751030519"
"深圳市晋升货运贸易有限公司            ","广东 深圳市 集浩大厦14楼","13798402300"
"深圳市信广源贸易有限公司             ","广东 深圳市 集浩大厦15","13600193824"
"深圳市白雪贸易有限公司              ","广东 深圳市 嘉宾路","13554984006"
"富达通国际货运代理有限公司            ","广东 深圳市 嘉宾路","13316832551"
"深圳昊鑫节电设备有限公司             ","广东 深圳市 嘉宾路东佳大厦828号","13570804486"
"深圳市彼岸花企业形象策划有限公司(业务部)    ","广东 深圳市 嘉宾路国际商业大厦3楼","13632779644"
"深圳市宏发科技有限公司              ","广东 深圳市 建业工业区4栋三楼","13684916993"
"深圳市龙岗区坪山镇建发五金制品厂         ","广东 深圳市 江岭村竹园工业区南区27号","13802563449"
"深圳青春系丽人化妆品有限公司           ","广东 深圳市 江源路江源大厦902","13249888870"
"鸿信佳科技有限公司                ","广东 深圳市 蒋围新村１４排１０栋","13828738643"
"深圳昀康宝医疗器械有限公司            ","广东 深圳市 解放路3017号时珍大厦11楼","13538098797"
"深圳市海娜花女人用品商行             ","广东 深圳市 解放路4068号名仕阁（地王大厦后）A座703室","13590141785"
"香港尼西制作公司                 ","广东 深圳市 金城大厦2座18楼D室","13926511900"
"深圳市泰峰设计有限公司              ","广东 深圳市 金地工业区","13926511900"
"深圳市宏大贸易有限公司              ","广东 深圳市 金地工业区113栋3楼","13632965016"
"深圳市志鹏印刷厂                 ","广东 深圳市 金地工业区１１５栋","13510908051"
"深圳市超思思电子有限公司-业务部         ","广东 深圳市 金地工业区134栋2楼","13802265325"
"深圳市金明辉纸品有限公司             ","广东 深圳市 金地工业区147栋4楼","13149945679"
"深圳市金明辉纸品包装有限公司           ","广东 深圳市 金地工业区147栋4楼","13169933437"
"深圳市聚源科技有限公司业务三部          ","广东 深圳市 金湖路63号 9楼","13249850467"
"深圳市众力机械有限公司              ","广东 深圳市 金桥工业城6栋","13266836725"
"深圳市青春丽人化妆品有限公司陪送部        ","广东 深圳市 金田路金田大厦902","13267193337"
"深圳市伊人模特工作室               ","广东 深圳市 金田南路金座大厦1101室","13302456498"
"深圳市金怡凯工贸公司               ","广东 深圳市 金怡凯工贸公司公司","13316588407"
"深圳市捷润电子有限公司              ","广东 深圳市 景田北路青海大厦27楼I J","13316876758"
