"part_name","manufacturer","retail_price","supply_price"
"自耦减压起动器","沈阳电工机械联合制造公司             ","1620.00","6097.4470000000"
"自耦减压起动器","沈阳电工机械联合制造公司             ","1620.00","7437.4570000000"
"交流接触器","山东济宁机床厂                  ","1620.00","4897.5640000000"
"交流接触器","张家港市电工设备厂                ","1620.00","7662.5940000000"
"分相无触点开关","张家港市电工设备厂                ","1620.00","6668.1240000000"
"YZ、YZW500V中型橡套电缆","瑞安市东方电工机械有限公司            ","1620.00","6528.7510000000"
"阀控式密封铅酸蓄电池","巩义市长城海绵电线设备厂             ","1620.00","4045.4560000000"
"蜗轮传动垂直板式蝶阀","沈阳电工机械联合制造公司             ","1630.00","9277.7300000000"
"气动垂直板式蝶阀","山东济宁机床厂                  ","1630.00","9330.9140000000"
"气动垂直板式蝶阀","瑞安市先锋电工机械厂               ","1630.00","1714.7970000000"
"气动垂直板式蝶阀","宜兴市电工机械厂                 ","1630.00","7665.4970000000"
"气动垂直板式蝶阀","宜兴市电工机械厂                 ","1630.00","3654.2490000000"
"气动垂直板式蝶阀","上海汇盛电子机械设备有限公司           ","1630.00","2177.0230000000"
"气动垂直板式蝶阀","桂林漓江无线电专用设备公司            ","1630.00","2053.9520000000"
"电磁配压阀","华邦波峰焊锡设备厂（江苏）            ","1630.00","8432.6360000000"
"电池阀及控制器","北京塑料机械厂                  ","1630.00","2499.8960000000"
"弧形铸铁闸门","瑞安飞达机械塑胶实业公司             ","1630.00","7857.4440000000"
"弧形铸铁闸门","瑞安飞达机械塑胶实业公司             ","1630.00","1874.9630000000"
"刀开关","阜新红旗塑料机械厂                ","1630.00","2698.8760000000"
"佳能传真机","无锡三阳机械厂                  ","1630.00","7741.5220000000"
"高性能手持单点热电偶测温表","无锡三阳机械厂                  ","1630.00","7516.0520000000"
"弹簧全启式安全阀","上海威宇机电制造有限公司             ","1640.00","3157.6560000000"
"弹簧全启式安全阀","上海威宇机电制造有限公司             ","1640.00","7063.8420000000"
"弹簧全启式安全阀","上海威宇机电制造有限公司             ","1640.00","5532.5990000000"
"弹簧全启式安全阀","上海威宇机电制造有限公司             ","1640.00","6481.2360000000"
"电加热蒸汽发生器","沈阳电工机械联合制造公司             ","1640.00","5236.4100000000"
"星三角起动器","瑞安市东方电工机械有限公司            ","1640.00","3317.4540000000"
"断路器","浙江省瑞安市电工机械厂              ","1640.00","7369.7010000000"
"长岭冰箱","宜兴市电工机械厂                 ","1640.00","3063.9470000000"
"海尔全自动洗衣机","上海南洋电工器材厂                ","1640.00","7383.2500000000"
"林内热水器","沈阳电工机械联合制造公司             ","1640.00","4190.0770000000"
"步步高音箱","山东省济宁市超声电子仪器厂            ","1640.00","6024.9030000000"
"室内外云台解码器","上海仪表电子工业供销公司供应站          ","1640.00","6047.1730000000"
"单铂铑热电偶（单支）","华邦波峰焊锡设备厂（江苏）            ","1640.00","9262.1810000000"
"HP DVD刻录机","沈阳电工机械联合制造公司             ","165.00","7116.7590000000"
"潜孔冲击器","山东鄄城永兴仪器厂                ","1650.00","9403.7880000000"
"木工多用机床","山东鄄城永兴仪器厂                ","1650.00","6903.4250000000"
"UM型矿工帽灯用软线","张家港市二轻机械厂                ","1650.00","6924.3740000000"
"UM型矿工帽灯用软线","张家港市二轻机械厂                ","1650.00","3178.3270000000"
"银碳化钨石墨电触头","张家港市二轻机械厂                ","1650.00","6269.3320000000"
"RVV铜芯聚氯乙烯绝缘聚氯乙烯护套软线","张家港市乐余塑料机械厂              ","1650.00","7724.8130000000"
"彩色半球摄像机","四川亚西机器厂                  ","1650.00","6554.1410000000"
"惠普扫描仪","张家港市金桥轻工机械厂              ","1650.00","7329.1230000000"
"清华同方无线接入点","深圳达诚机械厂                  ","1650.00","3164.3410000000"
"条码扫描器","河南塑料机械股份有限公司             ","1650.00","9153.6630000000"
"条码扫描器","河南塑料机械股份有限公司             ","1650.00","3854.7570000000"
"三星传真机","广州塑料机械厂                  ","1650.00","7673.1360000000"
"惠普扫描仪","山东潍坊市塑料机械厂               ","1650.00","8626.4260000000"
"惠普扫描仪","北京塑料机械厂                  ","1650.00","6487.0730000000"
"屋脊式隔膜阀","石家庄市塑料机械厂                ","1660.00","7071.9250000000"
"三相异步电动机","瑞安市先锋电工机械厂               ","1660.00","4601.0050000000"
"三相异步电动机","瑞安市先锋电工机械厂               ","1660.00","9813.9250000000"
"三相异步电动机","瑞安市新兴电工设备厂               ","1660.00","9395.3960000000"
"户外高压隔离开关","上海南洋电工器材厂                ","1660.00","7264.0870000000"
"惠而浦波轮全自动洗衣机","无锡市电子技术应用研究所             ","1660.00","7806.6190000000"
"先驱音箱","山东鄄城永兴仪器厂                ","1660.00","5191.6860000000"
"先驱音箱","山东鄄城永兴仪器厂                ","1660.00","3780.4500000000"
"先驱音箱","山东鄄城永兴仪器厂                ","1660.00","9605.7770000000"
"半球形黑白摄像机","上海第一化工机械厂                ","1660.00","7975.0500000000"
"视音频自动控制器","南通如皋塑料机械厂                ","1660.00","7543.1090000000"
"升降立式止回阀","上海挤出机厂                   ","1670.00","9842.1450000000"
"直通式节流阀","山东省诸城市轻工机械厂              ","1670.00","2210.9560000000"
"圆盘犁","浙江东风塑料机械厂                ","1670.00","6108.7270000000"
"单相交流同步发电机","北京塑料机械厂                  ","1670.00","5424.7410000000"
"万能式断路器","张家港美星顺峰塑胶机械有限公司          ","1670.00","9475.9480000000"
"交流接触器","张家港市亿利机械有限公司             ","1670.00","9992.6280000000"
"交流接触器","张家港市亿利机械有限公司             ","1670.00","2878.1840000000"
"断路器","张家港市亿利机械有限公司             ","1670.00","7708.9360000000"
"旋启单瓣式止回阀","汕头金园区金明塑胶设备厂             ","1680.00","9700.4950000000"
"弹簧全启式安全阀","山东塑料橡胶机械厂                ","1680.00","9621.6170000000"
"弹簧全启式安全阀","秦川包装机械厂                  ","1680.00","7118.1400000000"
"弹簧全启式安全阀","秦川包装机械厂                  ","1680.00","7642.6740000000"
"气动垂直板式蝶阀","武汉塑料机械总厂                 ","1680.00","9863.7350000000"
"气动垂直板式蝶阀","武汉塑料机械总厂                 ","1680.00","4414.7910000000"
"快译通掌上电脑","余姚塑料机械厂                  ","1680.00","9378.2310000000"
"电热电容器","张家港市亿利机械有限公司             ","1680.00","6138.2340000000"
"脉冲电容器","张家港市亿利机械有限公司             ","1680.00","5789.8630000000"
"电热电容器","张家港美星顺峰塑胶机械有限公司          ","1680.00","8639.7150000000"
"电热电容器","无锡县第三轻工机械厂               ","1680.00","5727.4840000000"
"电热电容器","湖南衡阳塑料机械厂                ","1680.00","2914.3880000000"
"快译通掌上电脑","广西柳州塑料机械总厂               ","1680.00","4337.9080000000"
"快译通掌上电脑","广西柳州塑料机械总厂               ","1680.00","8630.3910000000"
"PHILIPS显示器","浙江余姚轻工机械厂                ","1680.00","9114.2080000000"
"PHILIPS显示器","陕西秦川机械发展股份有限公司秦川机床厂      ","1680.00","2718.9400000000"
"三星传真机","北京塑料机械厂                  ","1680.00","3223.8640000000"
"三星传真机","北京塑料机械厂                  ","1680.00","8256.3410000000"
"磁浮子液位计","天津市第六机床厂                 ","1680.00","6685.9930000000"
"钢质无缝气瓶","大连橡胶塑料机床厂工业公司            ","169.00","2962.7300000000"
"旋启单瓣式止回阀","河南塑料机械股份有限公司             ","1690.00","8995.0570000000"
"旋启单瓣式止回阀","江苏宝应控制设备厂                ","1690.00","6439.1880000000"
"旋启单瓣式止回阀","张家港市贝尔机械有限公司             ","1690.00","7308.1660000000"
"旋启单瓣式止回阀","张家港市贝尔机械有限公司             ","1690.00","9986.0740000000"
"旋启单瓣式止回阀","张家港市亿利机械有限公司             ","1690.00","4309.8200000000"
"旋启单瓣式止回阀","张家港美星顺峰塑胶机械有限公司          ","1690.00","7400.0810000000"
"单缸柴油机","河南塑料机械股份有限公司             ","1690.00","7664.2780000000"
"万能式断路器","北京塑料机械厂                  ","1690.00","4554.6650000000"
"万能式断路器","余姚塑料机械厂                  ","1690.00","5001.3520000000"
"户外高压隔离开关","哈尔滨轻工机械工业集团公司塑料机械模具厂     ","1690.00","8599.7860000000"
"塑壳断路器","国营胜利机械厂                  ","1690.00","3501.2150000000"
"塑壳断路器","国营胜利机械厂                  ","1690.00","5438.5330000000"
"联想数码产品","张家港华明机械有限公司              ","1698.00","3189.2160000000"
"长秋传真机色带","浙江省平阳县塑料机械总厂             ","17.50","8454.7250000000"
"长秋传真机色带","洛阳国营南峰机械厂                ","17.50","2247.7420000000"
"环室孔板节流装置","常州市涂塑机械厂                 ","1700.00","2375.5620000000"
"交流稳压器","无锡三阳机械厂                  ","1700.00","9828.5790000000"
"漏电断路器","江苏张家港市杰达机械制造有限公司         ","1700.00","3925.1700000000"
"BX铜芯橡皮线500伏","常州市涂塑机械厂                 ","1700.00","3879.5430000000"
"BVVB铜芯聚氯乙烯绝缘聚氯乙烯护套平型电线","大连北方塑料机械厂                ","1700.00","4640.7250000000"
"大拇指热水器","江苏张家港欣荣机械有限公司            ","1700.00","7371.1330000000"
"大拇指热水器","江苏张家港欣荣机械有限公司            ","1700.00","6689.6600000000"
"彩色4画面分割器","江苏张家港欣荣机械有限公司            ","1700.00","4066.7960000000"
